,question_id,bundle_id,explanation_id,correct_answer,part,tags,deployed_at,correct_flag,question_flag
10362,q11867,b8550,e8550,b,6,143,1547510307999,72,97
10363,q11868,b8550,e8550,c,6,71,1547510308187,57,78
10364,q11869,b8550,e8550,d,6,77,1547510308365,62,66
10365,q11870,b8550,e8550,a,6,73,1547510308635,115,146
10366,q11871,b8551,e8551,c,6,107,1547510309833,79,95
10367,q11872,b8551,e8551,d,6,76,1547510310023,51,126
10368,q11873,b8551,e8551,b,6,143,1547510310220,88,112
10369,q11874,b8551,e8551,d,6,83,1547510310429,65,151
10370,q11875,b8552,e8552,c,6,119,-1,21,31
10371,q11876,b8552,e8552,c,6,138,-1,20,25
10372,q11877,b8552,e8552,a,6,85,-1,17,25
10373,q11878,b8552,e8552,b,6,143,-1,47,53
10374,q11879,b8553,e8553,d,6,85,1547510313342,47,78
10375,q11880,b8553,e8553,a,6,83,1547510313525,61,86
10376,q11881,b8553,e8553,c,6,93,1547510313708,57,78
10377,q11882,b8553,e8553,d,6,143,1547510313883,84,119
10378,q11883,b8554,e8554,d,6,138,-1,30,42
10379,q11884,b8554,e8554,c,6,77,-1,28,45
10380,q11885,b8554,e8554,c,6,80,-1,16,58
10381,q11886,b8554,e8554,a,6,143,-1,51,59
10382,q11887,b8555,e8555,d,6,77,1547510282944,92,99
10383,q11888,b8555,e8555,c,6,107,1547510283122,77,154
10384,q11889,b8555,e8555,d,6,143,1547510283300,86,125
10385,q11890,b8555,e8555,d,6,133,1547510283483,128,159
10386,q11891,b8556,e8556,c,6,76,1547510284628,88,121
10387,q11892,b8556,e8556,b,6,121,1547510284810,88,118
10388,q11893,b8556,e8556,b,6,143,1547510284984,96,171
10389,q11894,b8556,e8556,d,6,113,1547510285160,131,201
10390,q11895,b8557,e8557,c,6,77,1547510286343,61,69
10391,q11896,b8557,e8557,d,6,74,1547510286534,59,72
10392,q11897,b8557,e8557,b,6,143,1547510286704,67,73
10393,q11898,b8557,e8557,a,6,98,1547510286879,85,104
10394,q11899,b8558,e8558,d,6,71,1547510288049,26,70
10395,q11900,b8558,e8558,d,6,143,1547510288224,57,82
10396,q11901,b8558,e8558,b,6,77,1547510288407,55,65
10397,q11902,b8558,e8558,c,6,134,1547510288584,74,112
10398,q11903,b8559,e8559,c,6,71,1547510289755,59,86
10399,q11904,b8559,e8559,b,6,85,1547510289922,57,102
10400,q11905,b8559,e8559,d,6,143,1547510290083,58,107
10401,q11906,b8559,e8559,c,6,133,1547510290245,92,108
10402,q11907,b8560,e8560,b,6,85,1547510291320,81,106
10403,q11908,b8560,e8560,c,6,133,1547510291480,84,154
10404,q11909,b8560,e8560,a,6,86,1547510291641,77,99
10405,q11910,b8560,e8560,a,6,143,1547510291828,127,171
10406,q11911,b8561,e8561,a,6,85,1547510292980,61,97
10407,q11912,b8561,e8561,d,6,143,1547510293155,71,119
10408,q11913,b8561,e8561,b,6,100,1547510293332,68,89
10409,q11914,b8561,e8561,c,6,85,1547510293513,95,130
10410,q11915,b8562,e8562,b,6,76,1547510294669,71,89
10411,q11916,b8562,e8562,d,6,143,1547510294851,51,109
10412,q11917,b8562,e8562,a,6,77,1547510295028,69,74
10413,q11918,b8562,e8562,b,6,86,1547510295205,104,128
10414,q11919,b8563,e8563,a,6,134,1547510296367,33,111
10415,q11920,b8563,e8563,b,6,85,1547510296525,76,91
10416,q11921,b8563,e8563,b,6,143,1547510296688,80,119
10417,q11922,b8563,e8563,d,6,119,1547510296847,114,141
10418,q11923,b8564,e8564,d,6,77,1571278888838,31,114
10419,q11924,b8564,e8564,a,6,143,1571278889795,67,137
10420,q11925,b8564,e8564,b,6,78,1571278890759,55,89
10421,q11926,b8564,e8564,a,6,98,1571278891730,98,131
10422,q11927,b8565,e8565,a,6,143,1571278894505,84,101
10423,q11928,b8565,e8565,d,6,77,1571278895527,55,99
10424,q11929,b8565,e8565,c,6,116,1571278896570,69,77
10425,q11930,b8565,e8565,b,6,85,1571278897593,162,304
10426,q11931,b8566,e8566,a,6,76,1571278899578,32,94
10427,q11932,b8566,e8566,c,6,71,1571278900562,65,77
10428,q11933,b8566,e8566,b,6,88,1571278901565,59,71
10429,q11934,b8566,e8566,b,6,143,1571278902550,89,153
10430,q11935,b8567,e8567,b,6,85,1571278904352,56,79
10431,q11936,b8567,e8567,b,6,143,1571278905461,81,102
10432,q11937,b8567,e8567,d,6,80,1571278906943,56,74
10433,q11938,b8567,e8567,c,6,83,1571278908670,182,477
10434,q11939,b8568,e8568,d,6,143,1571278911712,59,130
10435,q11940,b8568,e8568,c,6,74,1571278912693,57,105
10436,q11941,b8568,e8568,d,6,76,1571278913715,70,96
10437,q11942,b8568,e8568,a,6,86,1571278914701,105,173
10438,q11943,b8569,e8569,d,6,78,1571278917249,48,100
10439,q11944,b8569,e8569,a,6,143,1571278918245,86,108
10440,q11945,b8569,e8569,c,6,85,1571278919245,58,98
10441,q11946,b8569,e8569,b,6,77,1571278920293,78,139
10442,q11947,b8570,e8570,a,6,86,1571278922364,60,68
10443,q11948,b8570,e8570,d,6,105,1571278923360,53,56
10444,q11949,b8570,e8570,b,6,83,1571278924368,50,61
10445,q11950,b8570,e8570,c,6,143,1571278925370,89,94
10446,q11951,b8571,e8571,b,6,143,1571278929974,111,206
10447,q11952,b8571,e8571,b,6,133,1571278931504,98,176
10448,q11953,b8571,e8571,c,6,79,1571278933013,40,154
10449,q11954,b8571,e8571,d,6,76,1571278934552,118,236
10450,q11955,b8572,e8572,c,6,76,1571278937578,67,92
10451,q11956,b8572,e8572,d,6,92,1571278939020,63,103
10452,q11957,b8572,e8572,a,6,71,1571278940685,68,99
10453,q11958,b8572,e8572,c,6,143,1571278942136,119,140
10454,q11959,b8573,e8573,b,6,120,1571278945004,56,90
10455,q11960,b8573,e8573,b,6,94,1571278946300,71,119
10456,q11961,b8573,e8573,a,6,77,1571278947791,74,84
10457,q11962,b8573,e8573,c,6,143,1571278949069,127,183
10458,q16961,b11254,e11254,c,7,-1,-1,1,4
10459,q16962,b11254,e11254,a,7,-1,-1,24,97
10460,q16963,b11254,e11254,d,7,-1,-1,29,52
10461,q17042,b11279,e11279,c,5,88,1572411841510,75,274
10462,q17043,b11280,e11280,b,5,85,1572411843231,57,63
10463,q17044,b11281,e11281,b,5,96,1572411844800,81,104
10464,q17045,b11282,e11282,c,5,76,1572411846376,59,74
10465,q17046,b11283,e11283,d,5,138,1572411847939,179,303
10466,q17047,b11284,e11284,a,5,74,-1,22,40
10467,q17048,b11285,e11285,b,5,86,1572411850996,62,102
10468,q17049,b11286,e11286,b,5,77,1572411852547,57,76
10469,q17050,b11287,e11287,c,5,98,1572411854126,74,115
10470,q17051,b11288,e11288,a,5,133,1572411855685,62,98
10471,q17052,b11289,e11289,b,5,119,1572411857213,90,142
10472,q17053,b11290,e11290,c,5,83,1572411858765,59,78
10473,q17054,b11291,e11291,b,5,105,-1,31,38
10474,q17055,b11292,e11292,d,5,76,1572411861856,55,132
10475,q17056,b11293,e11293,a,5,71,1572411863417,55,104
10476,q17057,b11294,e11294,b,5,74,1572411864917,58,113
10477,q17058,b11295,e11295,c,5,83,1572411866450,29,70
10478,q17059,b11296,e11296,b,5,77,1572411868081,44,107
10479,q17060,b11297,e11297,b,5,98,1572411869630,61,76
10480,q17061,b11298,e11298,d,5,133,1572411871103,60,86
10481,q17062,b11299,e11299,a,5,71,-1,35,43
10482,q17063,b11300,e11300,b,5,85,1572411874323,38,103
10483,q17064,b11301,e11301,c,5,116,1572411875979,69,136
10484,q17065,b11302,e11302,d,5,78,1572411877703,70,133
10485,q17066,b11303,e11303,a,5,131,1572411879377,161,278
10486,q17067,b11304,e11304,d,5,76,1572411881038,40,123
10487,q17068,b11305,e11305,d,5,77,1572411882605,37,143
10488,q17069,b11306,e11306,a,5,83,1572411884173,45,75
10489,q17070,b11307,e11307,d,5,119,1572411885746,54,91
10490,q17071,b11308,e11308,d,5,85,-1,17,60
10491,q17072,b11309,e11309,c,5,98,1555298569734,69,80
10492,q17073,b11310,e11310,c,5,129,1555298570226,96,129
10493,q17074,b11311,e11311,b,5,77,1555298570747,55,58
10494,q17075,b11312,e11312,c,5,71,1555298571242,72,99
10495,q17076,b11313,e11313,c,5,74,1555298571790,69,90
10496,q17077,b11314,e11314,a,5,86,1555298572291,73,107
10497,q17078,b11315,e11315,b,5,85,1555298572840,61,76
10498,q17079,b11316,e11316,d,5,88,1555298573329,76,170
10499,q17080,b11317,e11317,b,5,83,1555298573831,70,81
10500,q17081,b11318,e11318,c,5,119,1555298574387,70,98
10501,q17082,b11319,e11319,c,5,83,1555298574869,66,121
10502,q17083,b11320,e11320,c,5,107,1555298575386,79,110
10503,q17084,b11321,e11321,b,5,75,1555298575880,82,106
10504,q17085,b11322,e11322,b,5,85,1555298576444,61,75
10505,q17086,b11323,e11323,b,5,133,1555298576954,92,173
10506,q17087,b11324,e11324,b,5,72,1555298577486,123,217
10507,q17088,b11325,e11325,c,5,86,1555298577981,72,102
10508,q17089,b11326,e11326,c,5,76,1555298578483,50,99
10509,q17090,b11327,e11327,d,5,74,1555298579046,51,280
10510,q17091,b11328,e11328,b,5,80,1555298579547,70,106
10511,q17092,b11329,e11329,c,5,92,1555298580108,83,100
10512,q17093,b11330,e11330,d,5,77,1555298580609,60,104
10513,q17094,b11331,e11331,b,5,74,1555298581146,87,209
10514,q17095,b11332,e11332,b,5,83,1555298581639,32,68
10515,q17096,b11333,e11333,b,5,98,1555298582181,76,112
10516,q17097,b11334,e11334,c,5,71,1555298582692,70,108
10517,q17098,b11335,e11335,b,5,71,1555298583180,97,234
10518,q17099,b11336,e11336,b,5,76,1555298583674,73,136
10519,q17100,b11337,e11337,c,5,81,1555298584225,87,235
10520,q17101,b11338,e11338,a,5,85,1555298584717,46,137
10521,q17102,b11339,e11339,b,5,88,1555298494659,83,106
10522,q17103,b11340,e11340,c,5,83,1555298495168,61,87
10523,q17104,b11341,e11341,a,5,86,1555298495669,60,88
10524,q17105,b11342,e11342,c,5,133,1555298496163,93,143
10525,q17106,b11343,e11343,c,5,98,1555298496651,80,120
10526,q17107,b11344,e11344,b,5,74,1555298497142,75,162
10527,q17108,b11345,e11345,b,5,107,1555298497651,61,82
10528,q17109,b11346,e11346,d,5,76,1555298498154,39,69
10529,q17110,b11347,e11347,a,5,77,1555298498760,50,88
10530,q17111,b11348,e11348,d,5,71,1555298499253,66,90
10531,q17112,b11349,e11349,d,5,74,1555298499747,56,198
10532,q17113,b11350,e11350,c,5,131,1555298500239,184,327
10533,q17114,b11351,e11351,a,5,85,1555298500758,42,108
10534,q17115,b11352,e11352,b,5,81,1555298501253,80,188
10535,q17116,b11353,e11353,d,5,74,1555298501752,58,68
10536,q17117,b11354,e11354,d,5,86,1555298502243,82,142
10537,q17118,b11355,e11355,a,5,76,1555298502734,67,130
10538,q17119,b11356,e11356,d,5,100,1555298503231,121,385
10539,q17120,b11357,e11357,d,5,85,1555298503717,39,101
10540,q17121,b11358,e11358,c,5,98,1555298504210,56,71
10541,q17122,b11359,e11359,a,5,83,1555298504707,60,122
10542,q17123,b11360,e11360,b,5,98,1555298505204,108,206
10543,q17124,b11361,e11361,b,5,74,1555298505683,66,92
10544,q17125,b11362,e11362,a,5,121,1555298506176,89,115
10545,q17126,b11363,e11363,a,5,133,1555298506667,74,97
10546,q17127,b11364,e11364,d,5,78,1555298507153,63,164
10547,q17128,b11365,e11365,c,5,83,1555298507638,58,80
10548,q17129,b11366,e11366,b,5,95,1555298508120,102,150
10549,q17130,b11367,e11367,a,5,77,1555298508608,65,176
10550,q17131,b11368,e11368,c,5,71,1562890330599,64,86
10551,q17132,b11369,e11369,c,5,85,1562890332468,62,144
10552,q17133,b11370,e11370,d,5,98,1562890334441,35,77
10553,q17134,b11371,e11371,c,5,85,1562890336551,71,126
10554,q17135,b11372,e11372,c,5,98,1562890338524,58,126
10555,q17136,b11373,e11373,b,5,85,1562890340441,53,60
10556,q17137,b11374,e11374,a,5,86,1562890342572,72,118
10557,q17138,b11375,e11375,a,5,76,1562890344523,47,69
10558,q17139,b11376,e11376,c,5,86,1562890346501,116,464
10559,q17140,b11377,e11377,d,5,96,-1,28,36
10560,q17141,b11378,e11378,c,5,71,1562890350529,79,103
10561,q17142,b11379,e11379,d,5,105,1562890352634,97,145
10562,q17143,b11380,e11380,c,5,76,1562890354659,34,63
10563,q17144,b11381,e11381,d,5,138,1562890356703,82,104
10564,q17145,b11382,e11382,c,5,76,1562890358804,57,146
10565,q17146,b11383,e11383,c,5,119,1562890360838,70,109
10566,q17147,b11384,e11384,a,5,86,1562890363003,68,245
10567,q17148,b11385,e11385,c,5,83,1562890365075,84,133
10568,q17149,b11386,e11386,d,5,75,-1,27,43
10569,q17150,b11387,e11387,b,5,78,1562890369059,58,102
10570,q17151,b11388,e11388,c,5,77,1562890371727,47,125
10571,q17152,b11389,e11389,a,5,120,1562890378123,94,161
10572,q17153,b11390,e11390,c,5,74,1562890380408,65,112
10573,q17154,b11391,e11391,c,5,74,1562890382215,53,90
10574,q17155,b11392,e11392,a,5,83,1562890384262,46,83
10575,q17156,b11393,e11393,d,5,81,1562890386402,100,232
10576,q17157,b11394,e11394,a,5,74,1562890388448,51,75
10577,q17158,b11395,e11395,a,5,133,1562890390428,89,238
10578,q17159,b11396,e11396,b,5,98,1562890392538,114,258
10579,q17160,b11397,e11397,d,5,77,1562890394630,46,137
10580,q17161,b11398,e11398,b,5,88,-1,29,67
10581,q17162,b11399,e11399,d,5,74,1571281692645,52,75
10582,q17163,b11400,e11400,d,5,80,1571281694327,78,130
10583,q17164,b11401,e11401,a,5,83,1571281695901,53,73
10584,q17165,b11402,e11402,a,5,86,1571281697526,67,104
10585,q17166,b11403,e11403,c,5,72,-1,25,36
10586,q17167,b11404,e11404,d,5,71,-1,32,54
10587,q17168,b11405,e11405,d,5,77,1571281702057,58,89
10588,q17169,b11406,e11406,a,5,71,1571281703639,77,125
10589,q17170,b11407,e11407,d,5,85,1571281705172,48,97
10590,q17171,b11408,e11408,d,5,119,1571281706797,58,108
10591,q17172,b11409,e11409,d,5,76,1571281708429,51,98
10592,q17173,b11410,e11410,a,5,105,1571281710017,112,137
10593,q17174,b11411,e11411,c,5,105,1571281711546,117,240
10594,q17175,b11412,e11412,d,5,86,1571281713026,76,163
10595,q17176,b11413,e11413,c,5,74,-1,27,49
10596,q17177,b11414,e11414,d,5,118,1571281716253,80,230
10597,q17178,b11415,e11415,a,5,85,1571281717828,42,100
10598,q17179,b11416,e11416,d,5,98,1571281719417,75,266
10599,q17180,b11417,e11417,c,5,83,1571281721127,56,143
10600,q17181,b11418,e11418,c,5,119,1571281722720,56,77
10601,q17182,b11419,e11419,b,5,76,1571281724378,61,144
10602,q17183,b11420,e11420,c,5,105,1571281725961,83,133
10603,q17184,b11421,e11421,d,5,77,-1,18,54
10604,q17185,b11422,e11422,b,5,71,1571281729080,49,87
10605,q17186,b11423,e11423,b,5,85,1571281730557,83,173
10606,q17187,b11424,e11424,b,5,80,-1,18,33
10607,q17188,b11425,e11425,a,5,83,1571281733738,52,109
10608,q17189,b11426,e11426,c,5,109,-1,32,44
10609,q17190,b11427,e11427,a,5,77,1571281736845,35,107
10610,q17191,b11428,e11428,c,5,71,1555298509104,55,69
10611,q17192,b11429,e11429,a,5,88,1555298509588,71,92
10612,q17193,b11430,e11430,d,5,85,1555298510071,52,73
10613,q17194,b11431,e11431,c,5,98,1555298510555,63,82
10614,q17195,b11432,e11432,b,5,74,1555298511040,60,64
10615,q17196,b11433,e11433,a,5,144,1555298511525,101,368
10616,q17197,b11434,e11434,b,5,77,1555298512006,54,88
10617,q17198,b11435,e11435,b,5,86,1555298512495,62,90
10618,q17199,b11436,e11436,a,5,83,1555298512978,64,83
10619,q17200,b11437,e11437,c,5,71,1555298513467,65,89
10620,q17201,b11438,e11438,d,5,76,1555298513951,64,154
10621,q17202,b11439,e11439,a,5,98,1555298514427,84,144
10622,q17203,b11440,e11440,b,5,105,1555298514905,83,94
10623,q17204,b11441,e11441,a,5,77,1555298515382,55,59
10624,q17205,b11442,e11442,a,5,76,1555298515867,72,96
10625,q17206,b11443,e11443,d,5,85,1555298516358,72,143
10626,q17207,b11444,e11444,c,5,107,1555298516845,116,190
10627,q17208,b11445,e11445,b,5,133,1555298517329,89,122
10628,q17209,b11446,e11446,d,5,113,1555298517820,102,151
10629,q17210,b11447,e11447,a,5,72,1555298518305,72,115
10630,q17211,b11448,e11448,b,5,78,1555298518808,58,88
10631,q17212,b11449,e11449,d,5,83,1555298519296,55,71
10632,q17213,b11450,e11450,d,5,71,1555298519793,74,107
10633,q17214,b11451,e11451,c,5,74,1555298520311,59,85
10634,q17215,b11452,e11452,d,5,138,-1,22,35
10635,q17216,b11453,e11453,b,5,83,1555298521327,63,95
10636,q17217,b11454,e11454,d,5,80,1555298521818,86,152
10637,q17218,b11455,e11455,a,5,85,1555298522327,66,92
10638,q17219,b11456,e11456,b,5,76,1555298522828,74,87
10639,q17220,b11457,e11457,c,5,86,1555298523324,61,83
10640,q17221,b11458,e11458,b,5,74,1555298523821,73,88
10641,q17222,b11459,e11459,b,5,88,1555298524349,72,76
10642,q17223,b11460,e11460,d,5,86,1555298524846,73,122
10643,q17224,b11461,e11461,d,5,85,1555298525353,74,116
10644,q17225,b11462,e11462,c,5,98,1555298525854,54,83
10645,q17226,b11463,e11463,b,5,120,1555298526370,68,87
10646,q17227,b11464,e11464,a,5,83,1555298526861,63,125
10647,q17228,b11465,e11465,a,5,98,1555298527375,73,92
10648,q17229,b11466,e11466,d,5,107,1555298527868,134,218
10649,q17230,b11467,e11467,c,5,76,1555298528386,66,92
10650,q17231,b11468,e11468,d,5,71,1555298528875,60,82
10651,q17232,b11469,e11469,a,5,78,1555298529374,43,71
10652,q17233,b11470,e11470,b,5,72,1555298529867,87,164
10653,q17234,b11471,e11471,b,5,83,1555298530397,63,106
10654,q17235,b11472,e11472,b,5,119,1555298530898,64,148
10655,q17236,b11473,e11473,a,5,86,1555298531411,82,183
10656,q17237,b11474,e11474,b,5,77,1555298531920,42,107
10657,q17238,b11475,e11475,d,5,71,1555298532462,59,82
10658,q17239,b11476,e11476,d,5,74,1555298532958,70,107
10659,q17240,b11477,e11477,a,5,76,1555298533459,58,83
10660,q17241,b11478,e11478,b,5,71,1555298533983,73,181
10661,q17242,b11479,e11479,c,5,85,1555298534471,67,99
10662,q17243,b11480,e11480,d,5,96,1555298535023,82,150
10663,q17244,b11481,e11481,a,5,94,1555298535505,103,170
10664,q17245,b11482,e11482,d,5,135,1555298536023,167,370
10665,q17246,b11483,e11483,c,5,78,1555298536521,68,93
10666,q17247,b11484,e11484,c,5,85,1555298537040,37,115
10667,q17248,b11485,e11485,c,5,133,1555298537548,107,180
10668,q17249,b11486,e11486,c,5,74,1555298538078,62,72
10669,q17250,b11487,e11487,d,5,116,1555298538578,95,151
10670,q17251,b11488,e11488,d,5,71,1555298585216,60,74
10671,q17252,b11489,e11489,c,5,85,1555298585774,56,65
10672,q17253,b11490,e11490,c,5,86,-1,41,59
10673,q17254,b11491,e11491,c,5,88,1555298586838,62,80
10674,q17255,b11492,e11492,d,5,74,1555298587331,53,94
10675,q17256,b11493,e11493,c,5,86,-1,28,74
10676,q17257,b11494,e11494,a,5,83,1555298588320,67,98
10677,q17258,b11495,e11495,c,5,98,1555298588811,65,190
10678,q17259,b11496,e11496,d,5,76,1555298589305,54,101
10679,q17260,b11497,e11497,b,5,86,1555298589784,79,117
10680,q17261,b11498,e11498,c,5,74,-1,36,61
10681,q17262,b11499,e11499,d,5,71,1555298590786,78,114
10682,q17263,b11500,e11500,a,5,83,1555298591286,67,129
10683,q17264,b11501,e11501,c,5,101,1555298591788,190,329
10684,q17265,b11502,e11502,b,5,77,1555298592297,55,106
10685,q17266,b11503,e11503,d,5,85,1555298592787,42,140
10686,q17267,b11504,e11504,d,5,86,1555298593281,58,76
10687,q17268,b11505,e11505,b,5,76,-1,22,30
10688,q17269,b11506,e11506,b,5,105,1555298594299,77,86
10689,q17270,b11507,e11507,b,5,129,1555298594811,239,418
10690,q17271,b11508,e11508,d,5,133,1555298595305,83,159
10691,q17272,b11509,e11509,c,5,77,1555298595808,66,85
10692,q17273,b11510,e11510,a,5,133,1555298596292,79,140
10693,q17274,b11511,e11511,b,5,85,1555298596793,44,110
10694,q17275,b11512,e11512,c,5,77,1555298597298,52,89
10695,q17276,b11513,e11513,b,5,119,1555298597790,66,119
10696,q17277,b11514,e11514,c,5,76,1555298598291,51,92
10697,q17278,b11515,e11515,b,5,116,1555298598789,108,175
10698,q17279,b11516,e11516,a,5,144,1555298599283,103,137
10699,q17280,b11517,e11517,b,5,89,1555298599793,223,360
10700,q17281,b11518,e11518,d,5,138,1555298539159,124,173
10701,q17282,b11519,e11519,b,5,74,1555298539655,48,64
10702,q17283,b11520,e11520,b,5,96,1555298540137,87,161
10703,q17284,b11521,e11521,d,5,71,1555298540627,59,78
10704,q17285,b11522,e11522,c,5,122,1555298541124,130,364
10705,q17286,b11523,e11523,a,5,88,1555298541667,74,114
10706,q17287,b11524,e11524,b,5,133,1555298542161,69,169
10707,q17288,b11525,e11525,d,5,74,1555298542727,49,87
10708,q17289,b11526,e11526,c,5,98,1555298543218,75,106
10709,q17290,b11527,e11527,b,5,101,1555298543712,156,319
10710,q17291,b11528,e11528,b,5,119,1555298544198,64,120
10711,q17292,b11529,e11529,c,5,105,1555298544703,128,245
10712,q17293,b11530,e11530,b,5,86,1555298545183,110,191
10713,q17294,b11531,e11531,d,5,138,1555298545676,112,188
10714,q17295,b11532,e11532,a,5,71,1555298546242,56,64
10715,q17296,b11533,e11533,b,5,77,1555298546735,45,94
10716,q17297,b11534,e11534,c,5,98,1555298547274,66,146
10717,q17298,b11535,e11535,a,5,83,1555298547780,41,90
10718,q17299,b11536,e11536,b,5,83,1555298548287,55,110
10719,q17300,b11537,e11537,c,5,98,1555298548768,76,105
10720,q17301,b11538,e11538,c,5,85,1555298549313,57,83
10721,q17302,b11539,e11539,a,5,105,1555298549807,75,96
10722,q17303,b11540,e11540,b,5,94,1555298550304,95,145
10723,q17304,b11541,e11541,d,5,76,1555298550820,45,127
10724,q17305,b11542,e11542,c,5,76,1555298551357,44,110
10725,q17306,b11543,e11543,b,5,77,1555298551840,54,89
10726,q17307,b11544,e11544,d,5,76,1555298552341,43,104
10727,q17308,b11545,e11545,c,5,133,1555298552896,66,106
10728,q17309,b11546,e11546,b,5,133,1555298553385,110,198
10729,q17310,b11547,e11547,d,5,74,1555298553900,42,115
10730,q17311,b11548,e11548,c,5,98,1555298465066,71,99
10731,q17312,b11549,e11549,c,5,88,1555298465565,67,88
10732,q17313,b11550,e11550,b,5,85,1555298466063,61,108
10733,q17314,b11551,e11551,c,5,71,1555298466557,60,89
10734,q17315,b11552,e11552,d,5,85,1555298467052,32,129
10735,q17316,b11553,e11553,c,5,86,1555298467529,67,90
10736,q17317,b11554,e11554,a,5,133,1555298468035,86,137
10737,q17318,b11555,e11555,b,5,98,1555298468511,61,71
10738,q17319,b11556,e11556,c,5,76,1555298469006,53,99
10739,q17320,b11557,e11557,d,5,86,1555298469486,64,91
10740,q17321,b11558,e11558,a,5,74,1555298469982,56,71
10741,q17322,b11559,e11559,c,5,71,1555298470485,57,75
10742,q17323,b11560,e11560,c,5,133,1555298470973,73,173
10743,q17324,b11561,e11561,d,5,80,1555298471458,52,126
10744,q17325,b11562,e11562,a,5,83,1555298471957,53,79
10745,q17326,b11563,e11563,a,5,94,1555298472446,72,124
10746,q17327,b11564,e11564,b,5,77,1555298472930,48,137
10747,q17328,b11565,e11565,a,5,119,1555298473421,55,76
10748,q17329,b11566,e11566,b,5,74,1555298473906,44,71
10749,q17330,b11567,e11567,b,5,71,1555298474414,60,88
10750,q17331,b11568,e11568,d,5,77,1555298474929,48,118
10751,q17332,b11569,e11569,c,5,119,1555298475423,79,129
10752,q17333,b11570,e11570,c,5,83,1555298475917,69,116
10753,q17334,b11571,e11571,c,5,76,1555298476414,36,84
10754,q17335,b11572,e11572,a,5,93,1555298476909,90,134
10755,q17336,b11573,e11573,d,5,71,1555298477389,71,139
10756,q17337,b11574,e11574,d,5,77,-1,28,44
